timestamp,Open,High,Low,Close,Volume
2026-08-31 13:30:00+00:00,1.6699999570846558,1.6699999570846558,1.6649999618530273,1.6649999618530273,33693
2026-08-31 13:31:00+00:00,1.6649999618530273,1.6749999523162842,1.6649999618530273,1.6699999570846558,14897
2026-08-31 13:32:00+00:00,1.6691999435424805,1.6749999523162842,1.659999966621399,1.6749999523162842,12046
2026-08-31 13:33:00+00:00,1.6740000247955322,1.6749999523162842,1.6740000247955322,1.6749999523162842,1565
2026-08-31 13:34:00+00:00,1.6740000247955322,1.6740000247955322,1.6649999618530273,1.6649999618530273,6639
2026-08-31 13:35:00+00:00,1.6640000343322754,1.6649999618530273,1.6640000343322754,1.6649999618530273,3672
2026-08-31 13:36:00+00:00,1.6640000343322754,1.6699999570846558,1.6640000343322754,1.669100046157837,2815
2026-08-31 13:37:00+00:00,1.6640000343322754,1.6799999475479126,1.6640000343322754,1.6799999475479126,12250
2026-08-31 13:38:00+00:00,1.684000015258789,1.684999942779541,1.684000015258789,1.684999942779541,1183
2026-08-31 13:39:00+00:00,1.684000015258789,1.684999942779541,1.684000015258789,1.684999942779541,1236
2026-08-31 13:40:00+00:00,1.684000015258789,1.684000015258789,1.6800999641418457,1.6800999641418457,672
2026-08-31 13:41:00+00:00,1.684000015258789,1.684999942779541,1.6700999736785889,1.6700999736785889,3825
2026-08-31 13:42:00+00:00,1.6740000247955322,1.6799999475479126,1.6740000247955322,1.6799999475479126,1412
2026-08-31 13:43:00+00:00,1.6740000247955322,1.6740000247955322,1.6740000247955322,1.6740000247955322,438
2026-08-31 13:44:00+00:00,1.6740000247955322,1.6749999523162842,1.6740000247955322,1.6749999523162842,682
2026-08-31 13:45:00+00:00,1.6740000247955322,1.6749999523162842,1.6699999570846558,1.6749999523162842,1473
2026-08-31 13:46:00+00:00,1.6749999523162842,1.6749999523162842,1.6700999736785889,1.6700999736785889,2577
2026-08-31 13:47:00+00:00,1.6740000247955322,1.6749999523162842,1.6740000247955322,1.6749999523162842,1679
2026-08-31 13:48:00+00:00,1.6740000247955322,1.6799999475479126,1.6740000247955322,1.6799999475479126,10776
2026-08-31 13:49:00+00:00,1.684999942779541,1.684999942779541,1.6799999475479126,1.6799999475479126,6920
2026-08-31 13:50:00+00:00,1.6740000247955322,1.6749999523162842,1.6740000247955322,1.6749999523162842,877
2026-08-31 13:51:00+00:00,1.6740000247955322,1.6790000200271606,1.6740000247955322,1.6790000200271606,871
2026-08-31 13:52:00+00:00,1.6740000247955322,1.6787999868392944,1.6740000247955322,1.6787999868392944,1428
2026-08-31 13:53:00+00:00,1.6740000247955322,1.6749999523162842,1.6699999570846558,1.6699999570846558,923
2026-08-31 13:54:00+00:00,1.6740000247955322,1.6740000247955322,1.6699999570846558,1.6699999570846558,917
2026-08-31 13:55:00+00:00,1.6740000247955322,1.6799999475479126,1.6700999736785889,1.6799999475479126,2140
2026-08-31 13:56:00+00:00,1.6740000247955322,1.6740000247955322,1.6699999570846558,1.6699999570846558,2555
2026-08-31 13:57:00+00:00,1.6740000247955322,1.6740000247955322,1.6699999570846558,1.6699999570846558,1183
2026-08-31 13:58:00+00:00,1.6740000247955322,1.6740000247955322,1.6740000247955322,1.6740000247955322,433
2026-08-31 13:59:00+00:00,1.6740000247955322,1.6740000247955322,1.670699954032898,1.670699954032898,1171
2026-08-31 14:00:00+00:00,1.6740000247955322,1.6749999523162842,1.6700999736785889,1.6700999736785889,1404
2026-08-31 14:01:00+00:00,1.6787999868392944,1.6799999475479126,1.6740000247955322,1.6799999475479126,986
2026-08-31 14:02:00+00:00,1.6749999523162842,1.6793999671936035,1.6749999523162842,1.6749999523162842,1840
2026-08-31 14:03:00+00:00,1.6749999523162842,1.6749999523162842,1.660099983215332,1.660099983215332,29945
2026-08-31 14:04:00+00:00,1.6649999618530273,1.6649999618530273,1.659999966621399,1.6608999967575073,31
2026-08-31 14:05:00+00:00,1.6649999618530273,1.6649999618530273,1.6649999618530273,1.6649999618530273,372
2026-08-31 14:06:00+00:00,1.6612999439239502,1.6612999439239502,1.6549999713897705,1.6549999713897705,9046
2026-08-31 14:08:00+00:00,1.659999966621399,1.6649999618530273,1.6510000228881836,1.6649999618530273,6092
2026-08-31 14:09:00+00:00,1.6649999618530273,1.6649999618530273,1.6649999618530273,1.6649999618530273,1112
2026-08-31 14:10:00+00:00,1.6649999618530273,1.6699999570846558,1.659999966621399,1.6699999570846558,846
2026-08-31 14:11:00+00:00,1.659999966621399,1.6699999570846558,1.659999966621399,1.6649999618530273,3347
2026-08-31 14:12:00+00:00,1.6649999618530273,1.6699999570846558,1.6649999618530273,1.6649999618530273,1960
2026-08-31 14:13:00+00:00,1.6699999570846558,1.6699999570846558,1.6642999649047852,1.6642999649047852,4038
2026-08-31 14:14:00+00:00,1.659999966621399,1.6699999570846558,1.659999966621399,1.659999966621399,1464
2026-08-31 14:15:00+00:00,1.6649999618530273,1.6699999570846558,1.6614999771118164,1.6614999771118164,974
2026-08-31 14:16:00+00:00,1.659999966621399,1.6699999570846558,1.659999966621399,1.6699999570846558,1151
2026-08-31 14:17:00+00:00,1.669100046157837,1.6699999570846558,1.659999966621399,1.6649999618530273,3622
2026-08-31 14:18:00+00:00,1.6699999570846558,1.6699999570846558,1.659999966621399,1.6699999570846558,1561
2026-08-31 14:19:00+00:00,1.659999966621399,1.6699999570846558,1.659999966621399,1.6649999618530273,10363
2026-08-31 14:20:00+00:00,1.659999966621399,1.6649999618530273,1.659999966621399,1.659999966621399,1965
2026-08-31 14:22:00+00:00,1.6649999618530273,1.6699999570846558,1.659999966621399,1.6699999570846558,8605
2026-08-31 14:23:00+00:00,1.659999966621399,1.6649999618530273,1.659999966621399,1.659999966621399,1224
2026-08-31 14:24:00+00:00,1.6699999570846558,1.6699999570846558,1.659999966621399,1.6614999771118164,2857
2026-08-31 14:25:00+00:00,1.659999966621399,1.659999966621399,1.6549999713897705,1.6549999713897705,11646
2026-08-31 14:26:00+00:00,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1315
2026-08-31 14:28:00+00:00,1.649999976158142,1.6549999713897705,1.649999976158142,1.6549999713897705,609
2026-08-31 14:29:00+00:00,1.6549999713897705,1.659999966621399,1.649999976158142,1.659999966621399,1294
2026-08-31 14:30:00+00:00,1.649999976158142,1.659999966621399,1.649999976158142,1.649999976158142,1176
2026-08-31 14:31:00+00:00,1.659999966621399,1.659999966621399,1.649999976158142,1.649999976158142,1074
2026-08-31 14:32:00+00:00,1.6510000228881836,1.6510000228881836,1.6510000228881836,1.6510000228881836,631
2026-08-31 14:33:00+00:00,1.659999966621399,1.659999966621399,1.649999976158142,1.6549999713897705,4222
2026-08-31 14:34:00+00:00,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,445
2026-08-31 14:35:00+00:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1535
